"","SampleID","notes","sampling date","sampling time","movement","Station_start","Station_end","sample type","medium","Station","ecosystem","depth.x","filtration","pore size","replicate","time","bottle","filter type","time point","Season","Latitude.x","Longitude.x","depth_chr","depth_num","Sampling_month","depth.y","pressure","temperature","temperature2","conductivity","conductivity2","salinity","salinity2","beamAttenuation","fluorescence","oxygen","oxygen2","oxygen3","flag","File","Latitude.y","Longitude.y","system_upload_time_chr","system_upload_time","depth_diff"
"197","20252810-C1-010m-5","Deep Chl max","10.28.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","2",NA,NA,"Sterivex",4,"Fall2025",36.8,-121.8562,"10",10,"October",1.985,2,14.8633,14.8643,4.097813,4.093587,33.3603,33.3183,1.2207,0.24325,6.0423,104.794,263.336,0,"SynchroOSW - Fall 2025 - c1.cnv",36.8006666666667,-121.856166666667,"Oct 28 2025 12:59:01",2025-10-28 12:59:01,10
"198","20252810-C1-010m-6","Deep Chl max","10.28.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","3",NA,NA,"Sterivex",4,"Fall2025",36.8,-121.8562,"10",10,"October",1.985,2,14.8633,14.8643,4.097813,4.093587,33.3603,33.3183,1.2207,0.24325,6.0423,104.794,263.336,0,"SynchroOSW - Fall 2025 - c1.cnv",36.8006666666667,-121.856166666667,"Oct 28 2025 12:59:01",2025-10-28 12:59:01,10
"199","20252810-C1-010m-7",NA,"10.28.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","1",NA,NA,"Sterivex",4,"Fall2025",36.8,-121.8562,"10",10,"October",1.985,2,14.8633,14.8643,4.097813,4.093587,33.3603,33.3183,1.2207,0.24325,6.0423,104.794,263.336,0,"SynchroOSW - Fall 2025 - c1.cnv",36.8006666666667,-121.856166666667,"Oct 28 2025 12:59:01",2025-10-28 12:59:01,10
"200","20252810-C1-010m-8",NA,"10.28.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","2",NA,NA,"Sterivex",4,"Fall2025",36.8,-121.8562,"10",10,"October",1.985,2,14.8633,14.8643,4.097813,4.093587,33.3603,33.3183,1.2207,0.24325,6.0423,104.794,263.336,0,"SynchroOSW - Fall 2025 - c1.cnv",36.8006666666667,-121.856166666667,"Oct 28 2025 12:59:01",2025-10-28 12:59:01,10
"201","20252810-C1-010m-9",NA,"10.28.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","3",NA,NA,"Sterivex",4,"Fall2025",36.8,-121.8562,"10",10,"October",1.985,2,14.8633,14.8643,4.097813,4.093587,33.3603,33.3183,1.2207,0.24325,6.0423,104.794,263.336,0,"SynchroOSW - Fall 2025 - c1.cnv",36.8006666666667,-121.856166666667,"Oct 28 2025 12:59:01",2025-10-28 12:59:01,10
"202","20252810-C1-air-st-1",NA,"10.28.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","1",NA,NA,"disk",4,"Fall2025",36.8,-121.8562,"0",NA,"October",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8006666666667,-121.856166666667,NA,NA,NA
"203","20252810-C1-air-st-2",NA,"10.28.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","2",NA,NA,"disk",4,"Fall2025",36.8,-121.8562,"0",NA,"October",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8006666666667,-121.856166666667,NA,NA,NA
"204","20252810-C1-air-st-3",NA,"10.28.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","3",NA,NA,"disk",4,"Fall2025",36.8,-121.8562,"0",NA,"October",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8006666666667,-121.856166666667,NA,NA,NA
"205","20250724-M1-C-torp-A","torp","10.28.2025",NA,"transition",NA,NA,"eDNA","water","M2","marine","0","passive","0.22","1","3",NA,"disk",4,"Fall2025",36.8,-121.8562,"0",0,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,0
"206","20250724-M1-C-torp-B","torp","10.28.2025",NA,"transition",NA,NA,"eDNA","water","M2","marine","0","passive","0.22","2","3",NA,"disk",4,"Fall2025",36.8,-121.8562,"0",0,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,0
"207","20252910-M2-Blnk","torp","10.29.2025",NA,NA,NA,NA,"blank",NA,"M2","marine","0","active","20","1",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"0",NA,"October",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7128333333333,-122.304,NA,NA,NA
"208","20252910-M2-150m-1","torp","10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","1",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"150",150,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,150
"209","20252910-M2-150m-2","torp","10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","2",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"150",150,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,150
"210","20252910-M2-150m-3",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","3",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"150",150,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,150
"211","20252910-M2-010m-1",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","1",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"10",10,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,10
"212","20252910-M2-010m-2",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","2",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"10",10,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,10
"213","20252910-M2-010m-3",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","3",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"10",10,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,10
"214","20252910-M2-030m-1","Deep Chl max","10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","3","active","0.22","1",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"3",3,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,3
"215","20252910-M2-030m-2","Deep Chl max","10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","3","active","0.22","2",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"3",3,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,3
"216","20252910-M2-030m-3","Deep Chl max","10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","3","active","0.22","3",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"3",3,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,3
"217","20252910-M2-300m-1",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","1",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"300",300,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,300
"218","20252910-M2-300m-2",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","2",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"300",300,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,300
"219","20252910-M2-300m-3",NA,"10.29.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","3",NA,NA,"Sterivex",4,"Fall2025",36.713,-122.304,"300",300,"October",1.985,2,15.9509,15.9514,4.20488,4.202094,33.391,33.3653,1.1855,0.03813,5.2256,92.62,227.79,0,"SynchroOSW - Fall 2025 - M2.cnv",36.7128333333333,-122.304,"Oct 29 2025 10:29:11",2025-10-29 10:29:11,300
"220","20250414-ESBf200a",NA,"04.14.2025",NA,NA,NA,NA,"blank",NA,"ELKHORN SLOUGH","estuary","0","active","0.22","1","0",NA,"disk",2,"Spring2025",36.8105,-121.7827,"0",NA,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","20250414-ESBf200b",NA,"04.14.2025",NA,NA,NA,NA,"blank",NA,"ELKHORN SLOUGH","estuary","0","active","0.22","2","0",NA,"disk",2,"Spring2025",36.8105,-121.7827,"0",NA,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","20250414-ESe16a",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","1","0",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"223","20250414-ESe16b",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","2","0",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"224","20250414-ESe17a",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","1","0",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"225","20250414-ESe17b",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","2","0",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"226","20250414-ESe18a",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1","19",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"227","20250414-ESe18b",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2","19",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"228","20250414-ESe18c",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3","19",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"229","20250414-ESe19a",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1","19",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"230","20250414-ESe19b",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2","20",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"231","20250414-ESe19c",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3","20",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"232","20250414-ESe19c",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1","20",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"233","20250414-ESe20a",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2","21",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"234","20250414-ESe20b",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3","21",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"235","20250414-ESe20c",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1","21",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"236","250414-ESe-21a",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2","22",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"237","250414-ESe-21b",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3","22",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"238","250414-ESe-21c",NA,"04.14.2025",NA,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1","22",NA,"Sterivex",2,"Spring2025",36.8105,-121.7827,"0",0,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"239","20250417-M1-010M-1","Label is different (preprinted)","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","10","active","0.22","1",NA,10,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"10",10,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,10
"240","20250417-M1-010M-2","Label is different (preprinted)","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","10","active","0.22","2",NA,11,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"10",10,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,10
"241","20250417-M1-010M-3","Label is different (preprinted)","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","10","active","0.22","3",NA,12,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"10",10,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,10
"242","20250417-M1-12-5M-1","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","12.5","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"12.5",12.5,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,12.5
"243","20250417-M1-150m-2-HW","Deep Chl max, wrong label 20250417-M1-150m-2-HW double sample","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","12.5","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"12.5",12.5,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,12.5
"244","20250417-M1-12-5M-3","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","12.5","active","0.22","3",NA,9,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"12.5",12.5,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,12.5
"245","20250417-M1-150m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","150","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"150",150,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,150
"246","20250417-M1-150m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","150","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"150",150,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,150
"247","20250417-M1-150m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","150","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"150",150,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,150
"248","20250417-M1-300m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","300","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"300",300,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,300
"249","20250417-M1-300m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","300","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"300",300,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,300
"250","20250417-M1-300m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","300","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"300",300,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,300
"251","20250417-M1-air-1",NA,"04.17.2025",NA,"stationary","OSWS","M1","eDNA","air","M1","marine","0","passive","0.22","1",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"252","20250417-M1-air-2",NA,"04.17.2025",NA,"stationary","OSWS","M1","eDNA","air","M1","marine","0","passive","0.22","2",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"253","20250417-M1-air-3",NA,"04.17.2025",NA,"stationary","OSWS","M1","eDNA","air","M1","marine","0","passive","0.22","3",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"254","20250417-M1-air-st-A",NA,"04.17.2025",NA,"stationary","M1","M1","eDNA","air","M1","marine","0","passive","0.22","1",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"255","20250417-M1-air-st-B",NA,"04.17.2025",NA,"stationary","M1","M1","eDNA","air","M1","marine","0","passive","0.22","2",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"256","20250417-M1-air-st-C",NA,"04.17.2025",NA,"stationary","M1","M1","eDNA","air","M1","marine","0","passive","0.22","3",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"257","20250417-M1-Blnk","MolGrad H20","04.17.2025",NA,NA,NA,NA,"blank",NA,"M1","marine","0","active","0.22",NA,NA,NA,"Sterivex",2,"Spring2025",36.74166667,-122.0268333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7416666666667,-122.026833333333,NA,NA,NA
"258","20250417-M1-torp-1",NA,"04.17.2025",NA,"transition",NA,NA,"eDNA","water","M1","marine","0","passive","20","1",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",0,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,0
"259","20250417-M1-torp-2",NA,"04.17.2025",NA,"transition",NA,NA,"eDNA","water","M1","marine","0","passive","20","2",NA,NA,"disk",2,"Spring2025",36.74166667,-122.0268333,"0",0,"April",1.985,2,12.4903,12.4914,3.780827,3.781148,32.4457,32.4432,-0.1383,0.091885,6.3471,104.274,276.677,0,"SynchroOSW - Spring2025 - CTD - M1.cnv",36.7416666666667,-122.026833333333,"Apr 17 2025 15:32:30",2025-04-17 15:32:30,0
"260","20250418-Mars-torp-test","Testing torp with Iron","04.18.2025",NA,"transition",NA,NA,"eDNA","water","MARS","marine","0","passive","20","2",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",0,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,0
"261","20250417-MARS-010m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","10","active","0.22","1",NA,10,"Sterivex",2,"Spring2025",36.743,-122.1068333,"10",10,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,10
